Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
lifeline	2.86	3	3	0.857142857142857	7	3,3,2,3,3,3,3
stereotype	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
impracticable	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
hebrew	0.50	1	0	0.75	8	0,0,2,0,2,0,0,0
journeyman	1.55	2	2	0.636363636363636	11	2,2,2,2,0,2,2,1,1,2,1
nit	-2.29	-2	-3	0.428571428571429	7	-3,-3,-2,-2,-3,-1,-2
unplanted	-1.88	-2	-2	0.875	8	-2,-2,-2,-1,-2,-2,-2,-2
excuse for	-1.09	-1	-1	0.545454545454545	11	-1,-1,-1,-1,-2,-2,-1,-1,-2,0,0
arranged	1.57	2	2	0.714285714285714	7	2,2,1,2,2,2,0
liberalness	2.25	2	3	0.5	8	2,2,3,3,3,0,3,2
scald	-2.00	-2	-2	0.714285714285714	7	-2,-3,-2,-1,-2,-2,-2
smiling	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
suffice	0.70	1	0	0.6	10	0,0,0,0,0,2,2,2,0,1
rebuke	-2.14	-2	-2	0.857142857142857	7	-3,-2,-2,-2,-2,-2,-2
personal assistant	2.50	3	3	0.625	8	3,3,3,2,2,1,3,3
trifling	-1.86	-2	-2	0.857142857142857	7	-2,-2,-1,-2,-2,-2,-2
declare	2.20	2	2	0.6	10	3,2,2,3,2,2,3,2,1,2
enlarge	1.50	2	2	0.625	8	1,2,0,2,2,2,2,1
draconian	-2.44	-2	-2	0.555555555555556	9	-2,-2,-3,-2,-3,-3,-2,-3,-2
straightway	1.44	1	2	0.471590909090909	176	2,0,2,2,3,2,0,2,2,1,0,2,2,3,2,2,3,2,2,2,1,3,2,2,2,0,0,2,2,2,3,0,2,2,3,2,1,2,2,2,2,2,2,3,2,2,0,2,0,3,2,1,2,3,2,2,2,0,2,2,0,0,2,2,2,2,0,2,2,2,3,2,2,2,2,2,2,2,0,0,2,0,2,2,2,3,2,2,1,2,2,2,0,2,0,2,3,2,2,2,1,3,2,3,2,3,2,1,2,0,1,1,0,0,1,1,1,3,2,0,1,1,3,0,2,1,1,2,1,1,0,2,0,0,1,0,1,0,2,1,0,2,0,2,1,1,0,1,0,2,2,0,1,1,0,1,1,1,0,0,1,2,0,1,0,0,2,2,1,0,1,1,1,1,0,2
thinness	-0.88	-1	-1	0.875	8	-1,0,-1,-1,-1,-1,-1,-1
direction	0.40	0	0	0.8	10	2,0,0,0,0,0,0,2,0,0
skywrite	0.29	0	0	0.714285714285714	7	1,1,0,0,0,0,0
double check	2.00	2	2	1	9	2,2,2,2,2,2,2,2,2
methodology	1.89	2	2	0.888888888888889	9	2,2,2,2,2,2,2,2,1
gustily	-0.29	0	0	0.714285714285714	7	0,0,-1,0,0,0,-1
sidle	-1.00	-1	-1	0.714285714285714	7	-1,-1,-1,0,-2,-1,-1
cat	3.00	3	3	1	6	3,3,3,3,3,3
miserable	-2.11	-2	-2	0.888888888888889	9	-2,-3,-2,-2,-2,-2,-2,-2,-2
aesthetical	0.36	0	0	0.727272727272727	11	0,0,0,0,0,0,0,0,1,1,2
baby	3.00	3	3	1	8	3,3,3,3,3,3,3,3
inactivity	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-1,-2,-2,-2
kidder	1.62	2	2	0.625	8	2,2,2,2,2,1,1,1
quiet place	-0.71	-1	-2	0.428571428571429	7	-2,1,-2,1,-1,0,-2
floristry	3.00	3	3	1	6	3,3,3,3,3,3
inexperience	-1.12	-1	-1	0.625	8	-1,-1,-1,-1,-2,0,-2,-1
newday	1.75	2	1	0.5	8	1,3,1,2,3,2,1,1
have breakfast	2.62	3	3	0.75	8	3,2,3,3,3,3,1,3
assistantship	2.12	2	2	0.875	8	2,2,2,2,2,3,2,2
go with	2.71	3	3	0.714285714285714	7	3,3,2,3,2,3,3
nightmarishly	-2.62	-3	-3	0.625	8	-3,-3,-2,-2,-2,-3,-3,-3
stockowner	0.73	1	0	0.545454545454545	11	2,0,0,0,0,0,0,2,2,1,1
squirm	-1.45	-1	-1	0.545454545454545	11	-2,-1,-2,-1,-1,-1,-1,-2,-2,-1,-2
luxuriantly	1.50	2	2	0.375	8	1,3,1,2,0,2,2,1
environmentally friendly	2.86	3	3	0.857142857142857	7	2,3,3,3,3,3,3
deviant	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-2,-2,-3
jump at	2.43	2	2	0.571428571428571	7	3,3,2,2,3,2,2
halting	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,1,-1,0,-1
journeywoman	1.27	1	2	0.636363636363636	11	2,2,2,2,2,2,2,0,0,0,0
buddies	2.90	3	3	0.896551724137931	29	3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
equipped	0.75	1	0	0.5	8	1,2,2,0,1,0,0,0
beats me	-0.14	0	0	0.857142857142857	7	0,0,0,0,0,-1,0
wound	-1.50	-2	-2	0.5	8	-1,-2,-1,-1,-2,-1,-2,-2
inaudible	-1.67	-2	-2	0.333333333333333	9	0,-2,-1,-2,-1,-2,-3,-1,-3
cold feet	-1.38	-1	-1	0.625	8	-1,-2,-1,-2,-1,-1,-2,-1
cleaver	-1.50	-2	-2	0.625	8	-2,-2,-2,0,-1,-1,-2,-2
heart disease	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-1,-2
observable	0.73	1	0	0.636363636363636	11	0,0,0,0,0,0,0,2,2,2,2
tubbiness	-0.45	0	0	0.727272727272727	11	0,0,0,0,0,0,0,0,-1,-2,-2
gentlemanly	2.00	2	3	0.333333333333333	9	3,3,3,1,2,2,1,1,2
also	0.60	1	0	0.7	10	0,0,0,0,0,0,2,2,2,0
homebuilder	2.86	3	3	0.857142857142857	7	3,3,3,3,2,3,3
weedkiller	-2.86	-3	-3	0.857142857142857	7	-3,-3,-3,-2,-3,-3,-3
go against	-1.40	-1	-1	0.6	5	-1,-2,-1,-2,-1
fond of	2.89	3	3	0.888888888888889	9	3,3,3,3,3,3,3,3,2
child care	2.75	3	3	0.875	8	3,3,1,3,3,3,3,3
absent	-1.75	-2	-2	0.75	8	-1,-2,-2,-2,-2,-2,-2,-1
revealer	1.40	1	2	0.6	10	2,1,2,2,2,2,2,0,0,1
inhibiter	-1.71	-2	-2	0.714285714285714	7	-2,-2,-2,-2,-1,-2,-1
excremental	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
depend upon	2.71	3	3	0.714285714285714	7	3,3,3,2,3,3,2
sound off	-1.38	-1	-1	0.625	8	-2,-1,-1,-2,-1,-1,-2,-1
pervader	-1.10	-1	-2	0.5	10	-2,-1,0,-2,-2,-2,-2,0,0,0
elevate	2.33	2	2	0.666666666666667	9	2,2,2,3,3,2,3,2,2
nonconforming	-1.00	-1	-1	0.714285714285714	7	0,-2,-1,-1,-1,-1,-1
can it	0.11	0	0	0.888888888888889	9	0,0,0,1,0,0,0,0,0
appendage	0.00	0	0	1	8	0,0,0,0,0,0,0,0
apprehensively	-1.38	-1	-1	0.625	8	-1,-1,-2,-1,-1,-2,-1,-2
private parts	-0.71	-1	0	0.428571428571429	7	0,-1,-1,0,-2,0,-1
heartache	1.83	2	2	0.833333333333333	6	2,2,2,2,2,1
guestlist	2.71	3	3	0.714285714285714	7	3,3,3,3,2,3,2
mercenarily	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-3,-2,-2,-2,-2
in demand	1.89	2	2	0.888888888888889	9	2,2,2,2,2,1,2,2,2
vertebral	-1.14	-1	-2	0.571428571428571	7	0,-2,-2,-2,0,-2,0
brighten up	3.00	3	3	1	8	3,3,3,3,3,3,3,3
nice day	2.86	3	3	0.857142857142857	7	2,3,3,3,3,3,3
conservatively	1.70	2	2	0.7	10	2,2,2,2,2,2,2,1,1,1
cates	0.22	0	0	0.777777777777778	9	0,1,0,0,0,0,1,0,0
first name	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gunner	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
jailer	-2.00	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-2,-3,-2,-2,-1
prekindergarten	2.57	3	3	0.571428571428571	7	3,3,2,2,3,2,3
straightjacket	-2.25	-2	-2	0.75	8	-2,-3,-2,-2,-2,-3,-2,-2
rebuttal	-0.71	-1	-1	0.714285714285714	7	-1,0,-1,0,-1,-1,-1
flunky	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
real world	1.08	1	2	0.5	12	0,2,0,2,0,2,2,2,1,0,2,0
water	0.86	1	0	0.428571428571429	7	1,0,0,2,1,0,2
no score	-0.75	-1	-1	0.5	8	-1,-1,0,0,-1,-2,0,-1
chainsaw	-1.78	-2	-2	0.555555555555556	9	-2,-2,-2,-3,-3,-2,0,-2,0
hypercritic	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-2,-3,-2
chalky	-1.00	-1	-1	0.5	8	-2,-1,-2,0,-1,-1,-1,0
sick leave	0.45	0	0	0.727272727272727	11	0,2,0,0,0,0,0,2,0,0,1
scraper	-1.42	-1	-2	0.583333333333333	12	-2,-3,-2,-2,-2,-2,-2,0,0,0,0,-2
stodginess	-1.86	-2	-2	0.857142857142857	7	-2,-2,-1,-2,-2,-2,-2
vocalization	1.22	1	2	0.444444444444444	9	0,1,2,1,2,1,0,2,2
avow	2.17	2	2	0.833333333333333	6	2,2,2,2,3,2
operability	1.36	1	2	0.272727272727273	11	2,0,1,2,3,2,3,1,0,1,0
arrestee	-2.14	-2	-2	0.571428571428571	7	-2,-2,-2,-3,-1,-3,-2
symbolize	1.75	2	2	0.75	8	2,2,2,2,1,1,2,2
immunity	2.30	2	2	0.7	10	2,2,2,2,2,3,3,2,2,3
outlook	1.25	1	1	0.5	8	2,1,2,0,2,1,1,1
rebrand	0.27	0	0	0.727272727272727	11	0,0,0,0,0,0,0,0,1,1,1
thine	-1.12	-1	-2	0.375	8	0,-1,-1,-1,0,-2,-2,-2
uncalculated	-1.25	-1	-2	0.5	8	0,-2,-1,0,-2,-2,-1,-2
disparately	-1.50	-2	-2	0.625	8	-1,0,-2,-1,-2,-2,-2,-2
diagnostically	0.22	0	0	0.777777777777778	9	0,0,0,0,0,0,0,1,1
repellently	-2.88	-3	-3	0.875	8	-3,-2,-3,-3,-3,-3,-3,-3
crap	-2.50	-3	-3	0.5	10	-2,-3,-2,-3,-2,-2,-3,-3,-2,-3
carelessness	-2.50	-3	-3	0.5	8	-2,-2,-3,-3,-2,-3,-3,-2
peacekeeping	3.00	3	3	1	7	3,3,3,3,3,3,3
scholarliness	2.00	2	2	0.833333333333333	12	2,2,3,2,2,2,2,2,2,2,2,1
gazelle	0.57	1	1	0.571428571428571	7	1,0,1,0,1,0,1
unseemliness	-2.50	-3	-3	0.5	8	-2,-2,-3,-3,-3,-2,-2,-3
smudgy	-1.22	-1	-2	0.555555555555556	9	-1,-2,0,0,-2,-2,0,-2,-2
hideous	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-3,-3,-3,-2
rebels	-1.27	-1	-2	0.454545454545455	11	-2,-2,-2,0,-1,-2,-1,-1,-1,-2,0
obstruct	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
viewless	-1.33	-1	-2	0.666666666666667	6	0,0,-2,-2,-2,-2
satinwood	0.08	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,1,0
waiver	-0.55	-1	0	0.727272727272727	11	0,-2,0,0,0,0,0,-2,-2,0,0
left standing	-0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,0,-1,-1
gangbang	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-3,-2,-3,-3
unspeaking	-2.00	-2	-2	0.714285714285714	7	-1,-2,-2,-2,-2,-2,-3
wash over	1.17	1	1	0.5	6	1,1,2,2,0,1
vanish	-1.44	-1	-1	0.555555555555556	9	-1,-2,-2,-1,-1,-2,-2,-1,-1
roundly	0.86	1	1	0.571428571428571	7	0,0,1,2,1,1,1
succulent	2.38	2	3	0.625	8	1,3,3,1,3,2,3,3
rebalance	1.42	1	2	0.583333333333333	12	2,2,2,2,2,2,2,1,1,0,0,1
on side	1.88	2	3	0.5	8	0,1,0,2,3,3,3,3
idealization	1.40	1	2	0.6	5	2,1,2,0,2
crunchy	0.75	1	1	0.75	8	1,1,1,0,0,1,1,1
debone	-1.00	-1	-2	0.428571428571429	7	-2,-2,0,0,-2,0,-1
soannoyed	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-1,-2,-2,-2,-2
devotional	2.88	3	3	0.875	8	2,3,3,3,3,3,3,3
curse word	-2.17	-2	-2	0.666666666666667	12	-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-1,-3
anaphylactic	-2.67	-3	-3	0.666666666666667	6	-3,-3,-3,-2,-3,-2
unconstructive	-1.88	-2	-2	0.625	8	-2,-2,-3,-2,-2,-2,-1,-1
hilariously	2.57	3	3	0.714285714285714	7	2,3,3,3,3,1,3
misrepresent	-3.00	-3	-3	1	9	-3,-3,-3,-3,-3,-3,-3,-3,-3
cleavable	-0.43	0	0	0.714285714285714	7	0,0,-1,-2,0,0,0
unrequitedly	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-2,-1
shrillness	-1.88	-2	-2	0.625	8	-2,-2,-3,-2,-2,-1,-2,-1
torpidly	-2.25	-2	-2	0.75	8	-3,-2,-2,-2,-3,-2,-2,-2
slapped	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-1,-2,-2,-2
slippery slope	-1.58	-2	-2	0.583333333333333	12	-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,-1
survive	2.25	2	2	0.5	8	2,1,2,2,3,2,3,3
routinely	1.70	2	2	0.6	10	2,2,2,2,2,0,3,2,1,1
unremarkable	-0.62	-1	-1	0.625	8	0,0,-1,0,-1,-1,-1,-1
fancier	1.62	2	2	0.625	8	2,1,2,1,1,2,2,2
placenta	-0.50	-1	0	0.625	8	-2,0,-1,0,0,0,0,-1
pancreatic	-0.62	-1	0	0.625	8	0,-2,-2,0,0,0,0,-1
beetroot	0.33	0	0	0.666666666666667	9	0,0,1,0,0,0,0,1,1
garbage man	0.67	1	1	0.666666666666667	12	1,0,1,1,1,1,0,0,1,1,1,0
each year	0.22	0	0	0.666666666666667	9	0,0,0,0,0,1,2,-1,0
cares	2.77	3	3	0.794871794871795	39	3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3
goodie	3.00	3	3	1	8	3,3,3,3,3,3,3,3
unclothed	-0.88	-1	-1	0.625	8	-1,-1,-2,0,-1,-1,0,-1
alehouse	1.88	2	2	0.75	8	0,2,2,2,2,3,2,2
stemmed	-0.08	0	0	0.75	12	0,0,0,0,0,0,0,-1,0,1,-1,0
uncommunicatively	-2.75	-3	-3	0.75	8	-3,-3,-3,-2,-2,-3,-3,-3
biogenic	0.36	0	0	0.727272727272727	11	0,0,0,0,0,0,0,2,1,1,0
attend to	2.86	3	3	0.857142857142857	7	3,3,3,3,3,2,3
indirection	-1.56	-2	-2	0.666666666666667	9	-1,-2,-2,-2,-2,-2,-2,-1,0
exploder	-2.64	-3	-3	0.636363636363636	11	-3,-2,-2,-3,-3,-3,-3,-3,-2,-3,-2
estimate	1.17	1	1	0.833333333333333	12	1,1,1,1,1,1,1,2,2,1,1,1
babbling	1.67	2	2	0.666666666666667	3	1,2,2
exquisite	2.57	3	3	0.571428571428571	7	3,3,2,3,3,2,2
lateralize	-1.00	-1	-2	0.5	8	-2,0,0,-2,-2,-2,0,0
nerve wrecking	-1.38	-1	-1	0.625	8	-2,-1,-1,-2,-1,-1,-2,-1
superb	1.71	2	2	0.428571428571429	7	2,0,3,0,3,2,2
unceremoniously	-1.67	-2	-2	0.666666666666667	6	-2,-2,-1,-2,-2,-1
profit from	-1.00	-1	-1	0.75	8	-1,-1,-1,-1,-1,0,-1,-2
raspy	-1.12	-1	-1	0.875	8	-1,-1,-1,-1,-2,-1,-1,-1
pissoff	-3.00	-3	-3	1	5	-3,-3,-3,-3,-3
uncompetitive	2.86	3	3	0.857142857142857	7	3,3,3,3,3,3,2
chauvinism	-2.43	-2	-2	0.571428571428571	7	-3,-2,-3,-2,-2,-2,-3
turbulence	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
free press	2.36	2	3	0.454545454545455	11	3,2,2,2,3,3,2,3,3,2,1
headlong	-1.00	-1	-1	0.75	8	0,-1,-1,-2,-1,-1,-1,-1
carbonization	-1.67	-2	-2	0.833333333333333	6	-2,-2,-2,-2,0,-2
unfortunate	-0.38	0	0	0.625	8	0,0,0,-1,0,-1,-1,0
brittle	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
simultaneous	0.58	1	0	0.666666666666667	12	0,2,0,0,0,0,0,0,2,2,0,1
seasonable	1.25	1	1	0.5	8	2,1,2,2,0,1,1,1
apocryphal	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
enlightenment	3.00	3	3	1	5	3,3,3,3,3
block	-1.44	-1	-2	0.555555555555556	9	-2,-1,-1,-2,-2,-1,0,-2,-2
freezer	-2.88	-3	-3	0.875	8	-3,-3,-2,-3,-3,-3,-3,-3
especially	2.50	3	3	0.5	8	2,2,3,2,3,2,3,3
smart watch	0.92	1	0	0.5	12	2,0,0,0,0,2,0,2,0,1,2,2
insubstantial	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
sketchy	-2.25	-2	-2	0.75	12	-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2
home theater	1.29	1	2	0.428571428571429	7	2,0,2,1,2,1,1
refortify	1.62	2	2	0.75	8	1,2,2,0,2,2,2,2
insufferableness	-2.50	-3	-3	0.5	6	-3,-2,-3,-3,-2,-2
undistributed	-0.56	-1	0	0.666666666666667	9	0,-1,-2,0,0,0,0,-2,0
acceptable	2.10	2	2	0.7	10	2,2,3,2,2,2,2,1,2,3
countersign	1.60	2	2	0.5	10	2,2,2,2,3,2,3,0,0,0
topple	-0.64	-1	0	0.636363636363636	11	0,0,0,0,0,0,0,-1,-2,-2,-2
wingding	-1.38	-1	-2	0.5	8	-2,-1,0,-1,-2,-2,-1,-2
fedup	-2.12	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-3,-2
ope	0.38	0	0	0.75	8	0,0,0,0,1,0,0,2
congruousness	1.67	2	2	0.555555555555556	9	3,2,2,2,2,2,0,1,1
work force	1.25	1	2	0.5	8	0,2,1,2,1,2,2,0
human resources	1.82	2	2	0.727272727272727	11	3,2,2,2,2,2,2,2,2,0,1
jowl	-1.38	-1	-2	0.5	8	-1,-1,-1,-2,-2,-2,0,-2
title track	0.33	0	0	0.666666666666667	6	1,1,0,0,0,0
impounder	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
rare	0.29	0	0	0.714285714285714	7	0,0,0,0,1,1,0
stylish	1.38	1	1	0.625	8	2,1,1,1,1,2,2,1
stoop to	-1.62	-2	-2	0.625	8	-1,-2,-2,-1,-2,-1,-2,-2
space exploration	0.64	1	0	0.636363636363636	11	0,0,0,0,0,0,2,1,2,0,2
constitutional law	2.27	2	2	0.727272727272727	11	2,3,2,2,2,2,3,3,2,2,2
anti	-2.43	-2	-2	0.571428571428571	7	-2,-3,-2,-3,-3,-2,-2
quaver	-0.62	-1	-1	0.75	8	0,-1,-1,-1,-1,-1,-1,1
doubtless	2.20	2	2	0.8	10	2,2,2,2,2,2,3,2,2,3
under construction	0.33	0	0	0.833333333333333	12	0,0,0,0,0,0,0,0,0,2,0,2
heartless	-2.88	-3	-3	0.875	8	-3,-3,-3,-3,-3,-3,-2,-3
pollute	-2.50	-3	-3	0.5	6	-2,-2,-3,-3,-3,-2
simple	2.22	2	2	0.555555555555556	9	2,2,1,2,2,2,3,3,3
productively	2.20	2	2	0.6	10	1,3,2,2,2,2,3,2,3,2
ecological	1.64	2	2	0.818181818181818	11	2,2,2,2,2,2,2,2,2,0,0
idk	-0.91	-1	-1	0.727272727272727	11	-1,-1,-1,-1,-1,-1,-1,-2,0,-1,0
hemorrhagic	-2.67	-3	-3	0.666666666666667	9	-2,-2,-3,-3,-2,-3,-3,-3,-3
psychiatry	2.27	2	2	0.727272727272727	11	3,2,3,2,2,2,2,2,3,2,2
pension plan	2.33	2	2	0.5	12	3,3,2,3,2,2,3,2,3,2,1,2
down under	2.33	2	3	0.444444444444444	9	3,2,1,3,3,2,3,2,2
justifiability	2.10	2	3	0.4	10	3,3,1,3,2,2,3,1,2,1
opera house	1.38	1	2	0.5	8	2,1,2,2,2,0,1,1
springtime	2.75	3	3	0.875	8	3,3,3,3,3,3,1,3
prolifically	0.92	1	0	0.5	12	0,0,0,2,0,0,0,2,2,2,2,1
disruption	-1.67	-2	-2	0.833333333333333	6	-2,0,-2,-2,-2,-2
disaffirmation	-1.50	-2	-2	0.625	8	-2,-2,-2,-2,-1,-1,-2,0
westerner	0.50	1	1	0.5	8	0,0,0,0,1,1,1,1
arrester	-1.62	-2	-2	0.625	8	-2,-2,-2,-1,-2,-1,-2,-1
racecourse	0.62	1	0	0.5	8	0,1,0,2,1,0,0,1
sunstruck	1.33	1	1	0.666666666666667	6	1,2,1,1,2,1
disaffect	-1.82	-2	-2	0.818181818181818	11	-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2
luminary	2.75	3	3	0.75	8	3,3,3,3,3,2,2,3
conceptualize	0.54	1	0	0.615384615384615	13	0,0,0,2,0,0,0,2,1,1,0,0,1
tennis player	1.25	1	2	0.5	8	0,2,1,1,2,0,2,2
acquisitively	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-3,-2,-2,-2,-2,-2
unprepared	-1.90	-2	-2	0.9	10	-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
lackadaisical	-1.56	-2	-2	0.555555555555556	9	-2,-2,-2,-1,-1,-1,-1,-2,-2
improbable	-0.75	-1	-1	0.5	8	0,-2,0,-1,0,-1,-1,-1
dimmest	-1.62	-2	-2	0.625	8	-2,-2,-2,-1,-1,-2,-2,-1
unenforceable	-1.91	-2	-2	0.818181818181818	11	-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,0
lyricist	2.00	2	2	1	8	2,2,2,2,2,2,2,2
cavalry	1.36	1	2	0.545454545454545	11	2,2,2,2,1,2,2,0,1,1,0
anticlerical	-1.88	-2	-2	0.875	8	-2,-1,-2,-2,-2,-2,-2,-2
soangry	-2.14	-2	-2	0.571428571428571	7	-3,-2,-2,-2,-3,-1,-2
radiant	2.67	3	3	0.666666666666667	6	2,3,3,3,3,2
dustproof	-0.75	-1	0	0.5	8	-2,-1,0,-1,0,-2,0,0
inopportuneness	-1.71	-2	-2	0.714285714285714	7	-1,-2,-1,-2,-2,-2,-2
lyrist	0.75	1	1	0.5	8	0,2,1,1,1,0,1,0
attributable	1.45	1	1	0.363636363636364	11	2,3,1,3,2,1,0,1,2,0,1
misconstrue	-1.56	-2	-2	0.555555555555556	9	-1,-2,-2,-2,-1,-1,-1,-2,-2
spuriously	-2.17	-2	-2	0.666666666666667	12	-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-1
push in	-1.29	-1	-1	0.714285714285714	7	-1,-2,-1,-1,-1,-2,-1
eviction	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
feign	-2.30	-2	-2	0.7	10	-2,-2,-2,-2,-2,-2,-2,-3,-3,-3
redeveloper	0.50	1	0	0.5	8	-1,1,0,2,2,0,0,0
negligent	-2.18	-2	-2	0.818181818181818	11	-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-3
drabness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
out there	1.00	1	1	0.75	8	1,0,1,1,2,1,1,1
gruesomeness	-2.89	-3	-3	0.888888888888889	9	-3,-3,-3,-3,-3,-3,-3,-2,-3
unconcluded	-1.29	-1	-1	0.714285714285714	7	-2,-1,-1,-1,-1,-1,-2
upmost	1.60	2	2	0.7	10	2,2,2,2,2,2,2,1,1,0
bighearted	2.86	3	3	0.857142857142857	7	3,3,3,3,3,3,2
spilt	-0.86	-1	-1	0.857142857142857	7	0,-1,-1,-1,-1,-1,-1
commercial break	0.09	0	0	0.909090909090909	11	0,0,0,0,0,0,0,0,1,0,0
malignant	-2.88	-3	-3	0.875	8	-3,-3,-2,-3,-3,-3,-3,-3
aftermath	-1.44	-1	-2	0.555555555555556	9	-2,-2,-2,-2,-1,-1,-1,-2,0
drinks	2.67	3	3	0.666666666666667	6	2,3,3,2,3,3
swamped	-1.25	-1	-1	0.75	8	-1,-1,-1,-1,-1,-1,-2,-2
ceremonious	1.80	2	2	0.8	10	2,2,2,2,2,2,2,2,1,1
unimaginativeness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
unwillingly	-1.62	-2	-2	0.625	8	-2,-1,-1,-2,-2,-2,-2,-1
agnostic	-1.25	-1	-1	0.5	8	-2,0,-2,-1,-1,-1,-1,-2
canonic	1.36	1	2	0.545454545454545	11	2,2,3,2,0,2,2,0,0,0,2
jadestone	0.38	0	0	0.625	8	1,1,1,0,0,0,0,0
gridiron	0.88	1	1	0.375	8	2,0,0,0,1,2,1,1
white power	-3.00	-3	-3	1	10	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
impermeably	-1.62	-2	-2	0.5	8	-2,0,-2,-2,-2,-1,-1,-3
unpardonable	-2.78	-3	-3	0.777777777777778	9	-2,-3,-3,-3,-3,-3,-2,-3,-3
dollhouse	2.83	3	3	0.833333333333333	6	3,3,2,3,3,3
amiableness	2.89	3	3	0.888888888888889	9	3,3,2,3,3,3,3,3,3
willowy	0.62	1	1	0.625	8	0,1,1,0,1,0,1,1
apologizer	3.00	3	3	1	7	3,3,3,3,3,3,3
dud	-1.75	-2	-2	0.75	8	-2,-2,-1,-1,-2,-2,-2,-2
airlock	-1.38	-1	-2	0.5	8	-1,0,-2,-2,-2,-1,-2,-1
publishing	1.67	2	2	0.75	12	2,2,2,0,2,2,2,1,2,2,1,2
obstructive	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
sick joke	-2.14	-2	-2	0.857142857142857	7	-2,-2,-3,-2,-2,-2,-2
massiveness	-0.89	-1	0	0.444444444444444	9	0,-1,0,-1,0,-2,-2,0,-2
sheerness	-0.33	0	-1	0.444444444444444	9	-1,0,-1,0,-1,0,-1,1,0
greenery	2.62	3	3	0.625	8	3,2,2,3,3,3,3,2
stitch	0.50	1	1	0.5	8	1,1,1,1,0,0,0,0
foot locker	0.09	0	0	0.727272727272727	11	0,0,0,0,0,0,0,1,-1,0,1
ambulatory	0.27	0	0	0.818181818181818	11	0,0,0,0,0,0,0,0,2,0,1
syndication	0.38	0	0	0.75	8	0,2,0,1,0,0,0,0
spiny	-1.38	-1	-2	0.5	8	-2,-1,-1,-2,0,-2,-1,-2
black death	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
halfwit	-2.25	-2	-2	0.75	8	-2,-3,-2,-2,-2,-3,-2,-2
greatly	2.33	2	3	0.5	6	2,2,3,1,3,3
redoubt	-1.57	-2	-2	0.571428571428571	7	-2,-2,-1,-1,-2,-2,-1
bearbaiting	-3.00	-3	-3	1	8	-3,-3,-3,-3,-3,-3,-3,-3
