Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
lullaby	3.00	3	3	1	8	3,3,3,3,3,3,3,3
first responder	3.00	3	3	1	7	3,3,3,3,3,3,3
congeniality	3.00	3	3	1	7	3,3,3,3,3,3,3
huggable	3.00	3	3	1	7	3,3,3,3,3,3,3
helper	3.00	3	3	1	8	3,3,3,3,3,3,3,3
ungrudging	3.00	3	3	1	7	3,3,3,3,3,3,3
hospitableness	3.00	3	3	1	7	3,3,3,3,3,3,3
teatime	3.00	3	3	1	8	3,3,3,3,3,3,3,3
snuggle	3.00	3	3	1	6	3,3,3,3,3,3
generosity	3.00	3	3	1	8	3,3,3,3,3,3,3,3
bestowal	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hello	3.00	3	3	1	8	3,3,3,3,3,3,3,3
energetic	3.00	3	3	1	7	3,3,3,3,3,3,3
thanksgiving day	3.00	3	3	1	7	3,3,3,3,3,3,3
holiday	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
beatify	3.00	3	3	1	7	3,3,3,3,3,3,3
fondue	3.00	3	3	1	7	3,3,3,3,3,3,3
social worker	3.00	3	3	1	7	3,3,3,3,3,3,3
pleasure	3.00	3	3	1	7	3,3,3,3,3,3,3
selflessly	3.00	3	3	1	7	3,3,3,3,3,3,3
candlelit	3.00	3	3	1	6	3,3,3,3,3,3
serendipity	3.00	3	3	1	8	3,3,3,3,3,3,3,3
firefighter	3.00	3	3	1	5	3,3,3,3,3
lovemylife	3.00	3	3	1	7	3,3,3,3,3,3,3
housewarming	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
hope	3.00	3	3	1	8	3,3,3,3,3,3,3,3
godmother	3.00	3	3	1	7	3,3,3,3,3,3,3
safeness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
exuberant	3.00	3	3	1	7	3,3,3,3,3,3,3
happily	3.00	3	3	1	7	3,3,3,3,3,3,3
communicability	3.00	3	3	1	6	3,3,3,3,3,3
betterment	3.00	3	3	1	7	3,3,3,3,3,3,3
nobly	3.00	3	3	1	7	3,3,3,3,3,3,3
bliss	3.00	3	3	1	8	3,3,3,3,3,3,3,3
delightfully	3.00	3	3	1	8	3,3,3,3,3,3,3,3
yaaaay	3.00	3	3	1	8	3,3,3,3,3,3,3,3
alms	3.00	3	3	1	7	3,3,3,3,3,3,3
thoughtfulness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
social	3.00	3	3	1	6	3,3,3,3,3,3
trustful	3.00	3	3	1	7	3,3,3,3,3,3,3
tolerantly	3.00	3	3	1	7	3,3,3,3,3,3,3
equal opportunity	3.00	3	3	1	7	3,3,3,3,3,3,3
pleasantry	3.00	3	3	1	8	3,3,3,3,3,3,3,3
twin	3.00	3	3	1	7	3,3,3,3,3,3,3
assister	3.00	3	3	1	8	3,3,3,3,3,3,3,3
homemaker	3.00	3	3	1	6	3,3,3,3,3,3
bubbly	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
generousness	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
joyfully	3.00	3	3	1	8	3,3,3,3,3,3,3,3
rejoicing	3.00	3	3	1	7	3,3,3,3,3,3,3
harmoniousness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
mom	3.00	3	3	1	8	3,3,3,3,3,3,3,3
baby pictures	3.00	3	3	1	6	3,3,3,3,3,3
cheerleader	3.00	3	3	1	7	3,3,3,3,3,3,3
grandfatherly	3.00	3	3	1	7	3,3,3,3,3,3,3
parentally	3.00	3	3	1	6	3,3,3,3,3,3
be yourself	3.00	3	3	1	8	3,3,3,3,3,3,3,3
laughing	3.00	3	3	1	8	3,3,3,3,3,3,3,3
contrition	3.00	3	3	1	6	3,3,3,3,3,3
reconcilability	3.00	3	3	1	7	3,3,3,3,3,3,3
pure joy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
genteel	3.00	3	3	1	7	3,3,3,3,3,3,3
companionably	3.00	3	3	1	8	3,3,3,3,3,3,3,3
fresh start	3.00	3	3	1	7	3,3,3,3,3,3,3
friendship	3.00	3	3	1	8	3,3,3,3,3,3,3,3
considerately	3.00	3	3	1	8	3,3,3,3,3,3,3,3
arrival	3.00	3	3	1	6	3,3,3,3,3,3
kindergarten	3.00	3	3	1	7	3,3,3,3,3,3,3
consecration	3.00	3	3	1	7	3,3,3,3,3,3,3
overgenerous	3.00	3	3	1	6	3,3,3,3,3,3
cooperative	3.00	3	3	1	7	3,3,3,3,3,3,3
special needs	3.00	3	3	1	7	3,3,3,3,3,3,3
truelove	3.00	3	3	1	8	3,3,3,3,3,3,3,3
palm tree	3.00	3	3	1	7	3,3,3,3,3,3,3
we	3.00	3	3	1	7	3,3,3,3,3,3,3
close friend	3.00	3	3	1	8	3,3,3,3,3,3,3,3
wedding cake	3.00	3	3	1	8	3,3,3,3,3,3,3,3
grandmotherly	3.00	3	3	1	6	3,3,3,3,3,3
momma	3.00	3	3	1	8	3,3,3,3,3,3,3,3
euphoric	3.00	3	3	1	6	3,3,3,3,3,3
enraptured	3.00	3	3	1	6	3,3,3,3,3,3
great trust	3.00	3	3	1	8	3,3,3,3,3,3,3,3
harmony	3.00	3	3	1	8	3,3,3,3,3,3,3,3
merrier	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
romantic	3.00	3	3	1	6	3,3,3,3,3,3
every one	3.00	3	3	1	7	3,3,3,3,3,3,3
volunteers	3.00	3	3	1	7	3,3,3,3,3,3,3
delightedly	3.00	3	3	1	8	3,3,3,3,3,3,3,3
strawberry jam	3.00	3	3	1	5	3,3,3,3,3
cheerfully	3.00	3	3	1	8	3,3,3,3,3,3,3,3
agreeably	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hearty	3.00	3	3	1	8	3,3,3,3,3,3,3,3
connectedness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
dolphin	3.00	3	3	1	7	3,3,3,3,3,3,3
labrador	3.00	3	3	1	7	3,3,3,3,3,3,3
participation	3.00	3	3	1	6	3,3,3,3,3,3
mother tongue	3.00	3	3	1	7	3,3,3,3,3,3,3
approachable	3.00	3	3	1	8	3,3,3,3,3,3,3,3
humble	3.00	3	3	1	7	3,3,3,3,3,3,3
sharer	3.00	3	3	1	7	3,3,3,3,3,3,3
jubilation	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hobnob	3.00	3	3	1	6	3,3,3,3,3,3
sleepover	3.00	3	3	1	7	3,3,3,3,3,3,3
caregiver	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
supermom	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
beneficial	3.00	3	3	1	6	3,3,3,3,3,3
upbeat	3.00	3	3	1	7	3,3,3,3,3,3,3
healthcare	3.00	3	3	1	7	3,3,3,3,3,3,3
desegregation	3.00	3	3	1	8	3,3,3,3,3,3,3,3
totally awesome	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
mentor	3.00	3	3	1	6	3,3,3,3,3,3
joyousness	3.00	3	3	1	7	3,3,3,3,3,3,3
enthusiastically	3.00	3	3	1	8	3,3,3,3,3,3,3,3
conscience	3.00	3	3	1	7	3,3,3,3,3,3,3
trailblazer	3.00	3	3	1	8	3,3,3,3,3,3,3,3
adorableness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
equal pay	3.00	3	3	1	4	3,3,3,3
paralympic	3.00	3	3	1	7	3,3,3,3,3,3,3
nice guy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
diversity	3.00	3	3	1	8	3,3,3,3,3,3,3,3
stay with	3.00	3	3	1	5	3,3,3,3,3
carol	3.00	3	3	1	7	3,3,3,3,3,3,3
agreeableness	3.00	3	3	1	7	3,3,3,3,3,3,3
festively	3.00	3	3	1	7	3,3,3,3,3,3,3
great opportunity	3.00	3	3	1	6	3,3,3,3,3,3
health services	3.00	3	3	1	8	3,3,3,3,3,3,3,3
maternal	3.00	3	3	1	7	3,3,3,3,3,3,3
get well	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hallelujah	3.00	3	3	1	7	3,3,3,3,3,3,3
special olympics	3.00	3	3	1	8	3,3,3,3,3,3,3,3
house party	3.00	3	3	1	7	3,3,3,3,3,3,3
lighten up	3.00	3	3	1	8	3,3,3,3,3,3,3,3
goodhearted	3.00	3	3	1	7	3,3,3,3,3,3,3
do for	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
hold hands	3.00	3	3	1	8	3,3,3,3,3,3,3,3
empathic	3.00	3	3	1	7	3,3,3,3,3,3,3
human health	3.00	3	3	1	7	3,3,3,3,3,3,3
blessing	3.00	3	3	1	8	3,3,3,3,3,3,3,3
welcoming	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
goodday	3.00	3	3	1	7	3,3,3,3,3,3,3
effervesce	3.00	3	3	1	5	3,3,3,3,3
loyally	3.00	3	3	1	8	3,3,3,3,3,3,3,3
dialog	3.00	3	3	1	7	3,3,3,3,3,3,3
intimateness	3.00	3	3	1	7	3,3,3,3,3,3,3
christmassy	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
at home	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
puppies	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
marvellous	3.00	3	3	1	7	3,3,3,3,3,3,3
humility	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gratefulness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
mate	3.00	3	3	1	8	3,3,3,3,3,3,3,3
positiveenergy	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
playfellow	3.00	3	3	1	8	3,3,3,3,3,3,3,3
wholesomely	3.00	3	3	1	7	3,3,3,3,3,3,3
interconnectedness	3.00	3	3	1	6	3,3,3,3,3,3
thankful for	3.00	3	3	1	8	3,3,3,3,3,3,3,3
warmth	3.00	3	3	1	7	3,3,3,3,3,3,3
coz	3.00	3	3	1	7	3,3,3,3,3,3,3
irradiant	3.00	3	3	1	8	3,3,3,3,3,3,3,3
green thumb	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
communion	3.00	3	3	1	7	3,3,3,3,3,3,3
tactfully	3.00	3	3	1	8	3,3,3,3,3,3,3,3
applause	3.00	3	3	1	8	3,3,3,3,3,3,3,3
warm welcome	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
greathearted	3.00	3	3	1	6	3,3,3,3,3,3
chitchat	3.00	3	3	1	7	3,3,3,3,3,3,3
wedding ring	3.00	3	3	1	7	3,3,3,3,3,3,3
tistheseason	3.00	3	3	1	8	3,3,3,3,3,3,3,3
meditation	3.00	3	3	1	7	3,3,3,3,3,3,3
block party	3.00	3	3	1	8	3,3,3,3,3,3,3,3
smiling	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
treasure hunt	3.00	3	3	1	8	3,3,3,3,3,3,3,3
get along	3.00	3	3	1	8	3,3,3,3,3,3,3,3
defenselessness	3.00	3	3	1	5	3,3,3,3,3
camaraderie	3.00	3	3	1	8	3,3,3,3,3,3,3,3
honeybunch	3.00	3	3	1	8	3,3,3,3,3,3,3,3
tee hee	3.00	3	3	1	8	3,3,3,3,3,3,3,3
health professional	3.00	3	3	1	7	3,3,3,3,3,3,3
sincere	3.00	3	3	1	8	3,3,3,3,3,3,3,3
adorable	3.00	3	3	1	7	3,3,3,3,3,3,3
safe place	3.00	3	3	1	7	3,3,3,3,3,3,3
inseparability	3.00	3	3	1	8	3,3,3,3,3,3,3,3
panda	3.00	3	3	1	8	3,3,3,3,3,3,3,3
amaze	3.00	3	3	1	6	3,3,3,3,3,3
yesss	3.00	3	3	1	7	3,3,3,3,3,3,3
liberty	3.00	3	3	1	6	3,3,3,3,3,3
comradeship	3.00	3	3	1	8	3,3,3,3,3,3,3,3
supporting	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
first love	3.00	3	3	1	7	3,3,3,3,3,3,3
gregariousness	3.00	3	3	1	7	3,3,3,3,3,3,3
chirpy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
day	3.00	3	3	1	6	3,3,3,3,3,3
cat	3.00	3	3	1	6	3,3,3,3,3,3
yay	3.00	3	3	1	8	3,3,3,3,3,3,3,3
carols	3.00	3	3	1	7	3,3,3,3,3,3,3
harmonizer	3.00	3	3	1	7	3,3,3,3,3,3,3
jesus	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
lollypop	3.00	3	3	1	7	3,3,3,3,3,3,3
beach volleyball	3.00	3	3	1	7	3,3,3,3,3,3,3
remedy	3.00	3	3	1	7	3,3,3,3,3,3,3
heartwarming	3.00	3	3	1	8	3,3,3,3,3,3,3,3
benefactor	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hearten	3.00	3	3	1	8	3,3,3,3,3,3,3,3
very good	3.00	3	3	1	8	3,3,3,3,3,3,3,3
peacekeeper	3.00	3	3	1	8	3,3,3,3,3,3,3,3
inspirational	3.00	3	3	1	7	3,3,3,3,3,3,3
refuge	3.00	3	3	1	8	3,3,3,3,3,3,3,3
soul	3.00	3	3	1	7	3,3,3,3,3,3,3
caretaker	3.00	3	3	1	6	3,3,3,3,3,3
fostering	3.00	3	3	1	7	3,3,3,3,3,3,3
loveliness	3.00	3	3	1	7	3,3,3,3,3,3,3
guileless	3.00	3	3	1	7	3,3,3,3,3,3,3
fair	3.00	3	3	1	7	3,3,3,3,3,3,3
belong	3.00	3	3	1	8	3,3,3,3,3,3,3,3
included	3.00	3	3	1	6	3,3,3,3,3,3
well adjusted	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gameday	3.00	3	3	1	6	3,3,3,3,3,3
registered nurse	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
supporters	3.00	3	3	1	8	3,3,3,3,3,3,3,3
new year	3.00	3	3	1	8	3,3,3,3,3,3,3,3
kindred	3.00	3	3	1	8	3,3,3,3,3,3,3,3
kind	3.00	3	3	1	8	3,3,3,3,3,3,3,3
exultation	3.00	3	3	1	7	3,3,3,3,3,3,3
unite	3.00	3	3	1	8	3,3,3,3,3,3,3,3
humanrights	3.00	3	3	1	8	3,3,3,3,3,3,3,3
merrymaker	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hostess	3.00	3	3	1	6	3,3,3,3,3,3
lifesaver	3.00	3	3	1	7	3,3,3,3,3,3,3
make love	3.00	3	3	1	8	3,3,3,3,3,3,3,3
giving birth	3.00	3	3	1	7	3,3,3,3,3,3,3
adopt	3.00	3	3	1	8	3,3,3,3,3,3,3,3
social gathering	3.00	3	3	1	6	3,3,3,3,3,3
selflessness	3.00	3	3	1	7	3,3,3,3,3,3,3
familial	3.00	3	3	1	8	3,3,3,3,3,3,3,3
conversationalist	3.00	3	3	1	7	3,3,3,3,3,3,3
fellowship	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
fraternity	3.00	3	3	1	7	3,3,3,3,3,3,3
bubble	3.00	3	3	1	7	3,3,3,3,3,3,3
interested	3.00	3	3	1	7	3,3,3,3,3,3,3
joy	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
lovethis	3.00	3	3	1	6	3,3,3,3,3,3
legend	3.00	3	3	1	8	3,3,3,3,3,3,3,3
congratulatory	3.00	3	3	1	7	3,3,3,3,3,3,3
safe environment	3.00	3	3	1	7	3,3,3,3,3,3,3
family reunion	3.00	3	3	1	7	3,3,3,3,3,3,3
intimacy	3.00	3	3	1	7	3,3,3,3,3,3,3
adventures	3.00	3	3	1	7	3,3,3,3,3,3,3
goodwill	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
admired	3.00	3	3	1	7	3,3,3,3,3,3,3
aglow	3.00	3	3	1	7	3,3,3,3,3,3,3
enjoyable	3.00	3	3	1	6	3,3,3,3,3,3
chat	3.00	3	3	1	6	3,3,3,3,3,3
hopeful	3.00	3	3	1	7	3,3,3,3,3,3,3
family owned	3.00	3	3	1	6	3,3,3,3,3,3
delighter	3.00	3	3	1	7	3,3,3,3,3,3,3
genially	3.00	3	3	1	7	3,3,3,3,3,3,3
convivially	3.00	3	3	1	8	3,3,3,3,3,3,3,3
salvation	3.00	3	3	1	7	3,3,3,3,3,3,3
cuddling	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
hearth	3.00	3	3	1	8	3,3,3,3,3,3,3,3
volunteerism	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
slumber party	3.00	3	3	1	8	3,3,3,3,3,3,3,3
related	3.00	3	3	1	7	3,3,3,3,3,3,3
at peace	3.00	3	3	1	8	3,3,3,3,3,3,3,3
tenderness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
adoption	3.00	3	3	1	6	3,3,3,3,3,3
friends with	3.00	3	3	1	7	3,3,3,3,3,3,3
dining table	3.00	3	3	1	8	3,3,3,3,3,3,3,3
charitably	3.00	3	3	1	7	3,3,3,3,3,3,3
greeting	3.00	3	3	1	8	3,3,3,3,3,3,3,3
everywhere	3.00	3	3	1	5	3,3,3,3,3
kids	3.00	3	3	1	8	3,3,3,3,3,3,3,3
socialite	3.00	3	3	1	6	3,3,3,3,3,3
brighten up	3.00	3	3	1	8	3,3,3,3,3,3,3,3
rejoice	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
brotherliness	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
tolerant	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
trustfully	3.00	3	3	1	6	3,3,3,3,3,3
peacekeeping	3.00	3	3	1	7	3,3,3,3,3,3,3
compatible	3.00	3	3	1	8	3,3,3,3,3,3,3,3
purebliss	3.00	3	3	1	8	3,3,3,3,3,3,3,3
treat with	3.00	3	3	1	7	3,3,3,3,3,3,3
openhearted	3.00	3	3	1	7	3,3,3,3,3,3,3
ambassador	3.00	3	3	1	6	3,3,3,3,3,3
nicest	3.00	3	3	1	8	3,3,3,3,3,3,3,3
nurturer	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
neighborliness	3.00	3	3	1	7	3,3,3,3,3,3,3
organ donor	3.00	3	3	1	6	3,3,3,3,3,3
sweetest	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
likable	3.00	3	3	1	8	3,3,3,3,3,3,3,3
fun stuff	3.00	3	3	1	7	3,3,3,3,3,3,3
infancy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gentleman	3.00	3	3	1	8	3,3,3,3,3,3,3,3
honesty	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
captivation	3.00	3	3	1	7	3,3,3,3,3,3,3
need help	3.00	3	3	1	6	3,3,3,3,3,3
founding member	3.00	3	3	1	6	3,3,3,3,3,3
dinner	3.00	3	3	1	6	3,3,3,3,3,3
daycare	3.00	3	3	1	8	3,3,3,3,3,3,3,3
exhilarating	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
christmas	3.00	3	3	1	8	3,3,3,3,3,3,3,3
for free	3.00	3	3	1	8	3,3,3,3,3,3,3,3
empathy	3.00	3	3	1	27	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
cooperation	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gleesome	3.00	3	3	1	6	3,3,3,3,3,3
chocolate milk	3.00	3	3	1	8	3,3,3,3,3,3,3,3
great year	3.00	3	3	1	5	3,3,3,3,3
have tea	3.00	3	3	1	8	3,3,3,3,3,3,3,3
nonviolence	3.00	3	3	1	8	3,3,3,3,3,3,3,3
filial	3.00	3	3	1	8	3,3,3,3,3,3,3,3
benevolent	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
sunlit	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gramps	3.00	3	3	1	8	3,3,3,3,3,3,3,3
know	3.00	3	3	1	7	3,3,3,3,3,3,3
humbleness	3.00	3	3	1	7	3,3,3,3,3,3,3
perkily	3.00	3	3	1	8	3,3,3,3,3,3,3,3
friends	3.00	3	3	1	8	3,3,3,3,3,3,3,3
baby	3.00	3	3	1	8	3,3,3,3,3,3,3,3
good people	3.00	3	3	1	8	3,3,3,3,3,3,3,3
carefree	3.00	3	3	1	8	3,3,3,3,3,3,3,3
crayons	3.00	3	3	1	7	3,3,3,3,3,3,3
cheer up	3.00	3	3	1	7	3,3,3,3,3,3,3
praise	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
broadminded	3.00	3	3	1	8	3,3,3,3,3,3,3,3
kiss	3.00	3	3	1	8	3,3,3,3,3,3,3,3
compassionate	3.00	3	3	1	7	3,3,3,3,3,3,3
sweetness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
gracias	3.00	3	3	1	8	3,3,3,3,3,3,3,3
sing	3.00	3	3	1	7	3,3,3,3,3,3,3
human rights	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
homesweethome	3.00	3	3	1	7	3,3,3,3,3,3,3
kiss me	3.00	3	3	1	8	3,3,3,3,3,3,3,3
tenderhearted	3.00	3	3	1	7	3,3,3,3,3,3,3
generously	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
kindheartedness	3.00	3	3	1	7	3,3,3,3,3,3,3
sainted	3.00	3	3	1	8	3,3,3,3,3,3,3,3
joke	3.00	3	3	1	8	3,3,3,3,3,3,3,3
feeling good	3.00	3	3	1	6	3,3,3,3,3,3
joyous	3.00	3	3	1	8	3,3,3,3,3,3,3,3
marry	3.00	3	3	1	8	3,3,3,3,3,3,3,3
good manners	3.00	3	3	1	7	3,3,3,3,3,3,3
coffee	3.00	3	3	1	7	3,3,3,3,3,3,3
family fun	3.00	3	3	1	5	3,3,3,3,3
lover	3.00	3	3	1	7	3,3,3,3,3,3,3
interest in	3.00	3	3	1	8	3,3,3,3,3,3,3,3
cordialness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
bestfriends	3.00	3	3	1	8	3,3,3,3,3,3,3,3
happiest	3.00	3	3	1	7	3,3,3,3,3,3,3
best wishes	3.00	3	3	1	8	3,3,3,3,3,3,3,3
bridegroom	3.00	3	3	1	8	3,3,3,3,3,3,3,3
celebrating	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
compassionately	3.00	3	3	1	7	3,3,3,3,3,3,3
esteem	3.00	3	3	1	8	3,3,3,3,3,3,3,3
girl scouts	3.00	3	3	1	8	3,3,3,3,3,3,3,3
marry me	3.00	3	3	1	7	3,3,3,3,3,3,3
genuineness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
soulmate	3.00	3	3	1	7	3,3,3,3,3,3,3
happynewyear	3.00	3	3	1	8	3,3,3,3,3,3,3,3
communalistic	3.00	3	3	1	6	3,3,3,3,3,3
candlelight	3.00	3	3	1	6	3,3,3,3,3,3
happy easter	3.00	3	3	1	8	3,3,3,3,3,3,3,3
enlightenment	3.00	3	3	1	5	3,3,3,3,3
breastfeed	3.00	3	3	1	8	3,3,3,3,3,3,3,3
happy hour	3.00	3	3	1	7	3,3,3,3,3,3,3
good friend	3.00	3	3	1	7	3,3,3,3,3,3,3
beloved	3.00	3	3	1	6	3,3,3,3,3,3
homosexuality	3.00	3	3	1	5	3,3,3,3,3
affably	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
sweet home	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
devotedly	3.00	3	3	1	8	3,3,3,3,3,3,3,3
civility	3.00	3	3	1	7	3,3,3,3,3,3,3
fabulous	3.00	3	3	1	7	3,3,3,3,3,3,3
complimentary	3.00	3	3	1	8	3,3,3,3,3,3,3,3
loveee	3.00	3	3	1	7	3,3,3,3,3,3,3
mirthful	3.00	3	3	1	6	3,3,3,3,3,3
game room	3.00	3	3	1	7	3,3,3,3,3,3,3
folksy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
rose petals	3.00	3	3	1	7	3,3,3,3,3,3,3
makesmehappy	3.00	3	3	1	8	3,3,3,3,3,3,3,3
sainthood	3.00	3	3	1	6	3,3,3,3,3,3
happyplace	3.00	3	3	1	8	3,3,3,3,3,3,3,3
passion	3.00	3	3	1	8	3,3,3,3,3,3,3,3
keep safe	3.00	3	3	1	8	3,3,3,3,3,3,3,3
antislavery	3.00	3	3	1	8	3,3,3,3,3,3,3,3
coffee shop	3.00	3	3	1	8	3,3,3,3,3,3,3,3
strong support	3.00	3	3	1	7	3,3,3,3,3,3,3
saint	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
thankfulness	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
philanthropy	3.00	3	3	1	7	3,3,3,3,3,3,3
social welfare	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
american thanksgiving	3.00	3	3	1	6	3,3,3,3,3,3
admire	3.00	3	3	1	8	3,3,3,3,3,3,3,3
baby sitting	3.00	3	3	1	8	3,3,3,3,3,3,3,3
heaven sent	3.00	3	3	1	7	3,3,3,3,3,3,3
kiddie	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
lovinglife	3.00	3	3	1	7	3,3,3,3,3,3,3
gentle	3.00	3	3	1	7	3,3,3,3,3,3,3
inspiration	3.00	3	3	1	7	3,3,3,3,3,3,3
smile	3.00	3	3	1	7	3,3,3,3,3,3,3
cheerily	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
genial	3.00	3	3	1	8	3,3,3,3,3,3,3,3
touch	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
wise man	3.00	3	3	1	6	3,3,3,3,3,3
my goodness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
happyheart	3.00	3	3	1	7	3,3,3,3,3,3,3
reforest	3.00	3	3	1	8	3,3,3,3,3,3,3,3
unprejudiced	3.00	3	3	1	8	3,3,3,3,3,3,3,3
togetherness	3.00	3	3	1	5	3,3,3,3,3
summertime	3.00	3	3	1	7	3,3,3,3,3,3,3
forgivably	3.00	3	3	1	8	3,3,3,3,3,3,3,3
wholesome	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
butterscotch	3.00	3	3	1	8	3,3,3,3,3,3,3,3
peace	3.00	3	3	1	7	3,3,3,3,3,3,3
with child	3.00	3	3	1	8	3,3,3,3,3,3,3,3
be together	3.00	3	3	1	8	3,3,3,3,3,3,3,3
get together	3.00	3	3	1	7	3,3,3,3,3,3,3
holiday season	3.00	3	3	1	8	3,3,3,3,3,3,3,3
brotherly love	3.00	3	3	1	7	3,3,3,3,3,3,3
holiness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
hola	3.00	3	3	1	6	3,3,3,3,3,3
smiles	3.00	3	3	1	7	3,3,3,3,3,3,3
beatitude	3.00	3	3	1	8	3,3,3,3,3,3,3,3
adoring	3.00	3	3	1	8	3,3,3,3,3,3,3,3
warm up	3.00	3	3	1	7	3,3,3,3,3,3,3
besties	3.00	3	3	1	8	3,3,3,3,3,3,3,3
travelling	3.00	3	3	1	6	3,3,3,3,3,3
delicious	3.00	3	3	1	7	3,3,3,3,3,3,3
international community	3.00	3	3	1	7	3,3,3,3,3,3,3
collaboration	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
assuage	3.00	3	3	1	7	3,3,3,3,3,3,3
pure gold	3.00	3	3	1	7	3,3,3,3,3,3,3
soulfully	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
christmaseve	3.00	3	3	1	7	3,3,3,3,3,3,3
firetruck	3.00	3	3	1	6	3,3,3,3,3,3
heavens	3.00	3	3	1	8	3,3,3,3,3,3,3,3
caregiving	3.00	3	3	1	7	3,3,3,3,3,3,3
love interest	3.00	3	3	1	8	3,3,3,3,3,3,3,3
treasures	3.00	3	3	1	8	3,3,3,3,3,3,3,3
dad	3.00	3	3	1	8	3,3,3,3,3,3,3,3
mirthfulness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
have respect	3.00	3	3	1	8	3,3,3,3,3,3,3,3
amour	3.00	3	3	1	9	3,3,3,3,3,3,3,3,3
happiness	3.00	3	3	1	8	3,3,3,3,3,3,3,3
